id,datetime,station,channel,event_mseed,filename,label
1544,2017-11-01 11:02:39.693,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171101 1102 39.693000.mseed,20171101 1102 39.693000.mseed,0
1545,2017-11-01 11:06:23.167,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171101 1106 23.167000.mseed,20171101 1106 23.167000.mseed,0
1545,2017-11-01 11:06:23.036,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171101 1106 23.036000.mseed,20171101 1106 23.036000.mseed,0
1545,2017-11-01 11:06:23.026,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171101 1106 23.026000.mseed,20171101 1106 23.026000.mseed,0
1546,2017-11-01 11:17:02.206,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171101 1117 02.206000.mseed,20171101 1117 02.206000.mseed,0
1546,2017-11-01 11:17:02.627,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171101 1117 02.627000.mseed,20171101 1117 02.627000.mseed,0
1546,2017-11-01 11:17:02.748,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171101 1117 02.748000.mseed,20171101 1117 02.748000.mseed,0
1546,2017-11-01 11:17:02.775,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171101 1117 02.775000.mseed,20171101 1117 02.775000.mseed,0
1546,2017-11-01 11:17:05.037,REND,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\REND\20171101 1117 05.037000.mseed,20171101 1117 05.037000.mseed,0
1547,2017-11-01 11:26:44.900,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171101 1126 44.900000.mseed,20171101 1126 44.900000.mseed,0
1547,2017-11-01 11:26:44.900,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171101 1126 44.900000.mseed,20171101 1126 44.900000.mseed,0
1547,2017-11-01 11:26:45.120,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171101 1126 45.120000.mseed,20171101 1126 45.120000.mseed,0
1547,2017-11-01 11:26:44.420,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171101 1126 44.420000.mseed,20171101 1126 44.420000.mseed,0
1547,2017-11-01 11:26:44.736,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171101 1126 44.736000.mseed,20171101 1126 44.736000.mseed,0
1547,2017-11-01 11:26:44.984,REND,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\REND\20171101 1126 44.984000.mseed,20171101 1126 44.984000.mseed,0
1548,2017-11-01 11:27:36.027,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171101 1127 36.027000.mseed,20171101 1127 36.027000.mseed,0
1548,2017-11-01 11:27:36.063,REND,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\REND\20171101 1127 36.063000.mseed,20171101 1127 36.063000.mseed,0
1548,2017-11-01 11:27:36.358,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171101 1127 36.358000.mseed,20171101 1127 36.358000.mseed,0
1548,2017-11-01 11:27:36.730,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171101 1127 36.730000.mseed,20171101 1127 36.730000.mseed,0
1549,2017-11-01 11:28:27.270,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171101 1128 27.270000.mseed,20171101 1128 27.270000.mseed,0
1549,2017-11-01 11:28:27.437,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171101 1128 27.437000.mseed,20171101 1128 27.437000.mseed,0
1550,2017-11-01 11:41:42.397,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171101 1141 42.397000.mseed,20171101 1141 42.397000.mseed,0
1550,2017-11-01 11:41:41.687,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171101 1141 41.687000.mseed,20171101 1141 41.687000.mseed,0
1550,2017-11-01 11:41:42.066,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171101 1141 42.066000.mseed,20171101 1141 42.066000.mseed,0
1551,2017-11-01 11:47:19.086,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171101 1147 19.086000.mseed,20171101 1147 19.086000.mseed,0
1551,2017-11-01 11:47:18.820,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171101 1147 18.820000.mseed,20171101 1147 18.820000.mseed,0
1552,2017-11-01 12:03:44.079,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171101 1203 44.079000.mseed,20171101 1203 44.079000.mseed,0
1552,2017-11-01 12:03:44.390,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171101 1203 44.390000.mseed,20171101 1203 44.390000.mseed,0
1553,2017-11-01 12:10:48.748,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171101 1210 48.748000.mseed,20171101 1210 48.748000.mseed,0
1553,2017-11-01 12:10:48.879,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171101 1210 48.879000.mseed,20171101 1210 48.879000.mseed,0
1553,2017-11-01 12:10:49.247,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171101 1210 49.247000.mseed,20171101 1210 49.247000.mseed,0
1553,2017-11-01 12:10:49.691,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171101 1210 49.691000.mseed,20171101 1210 49.691000.mseed,0
1554,2017-11-01 12:11:29.758,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171101 1211 29.758000.mseed,20171101 1211 29.758000.mseed,0
1554,2017-11-01 12:11:29.626,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171101 1211 29.626000.mseed,20171101 1211 29.626000.mseed,0
1554,2017-11-01 12:11:29.864,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171101 1211 29.864000.mseed,20171101 1211 29.864000.mseed,0
1554,2017-11-01 12:11:29.058,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171101 1211 29.058000.mseed,20171101 1211 29.058000.mseed,0
1554,2017-11-01 12:11:29.506,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171101 1211 29.506000.mseed,20171101 1211 29.506000.mseed,0
1555,2017-11-01 12:14:28.223,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171101 1214 28.223000.mseed,20171101 1214 28.223000.mseed,0
1555,2017-11-01 12:14:28.506,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171101 1214 28.506000.mseed,20171101 1214 28.506000.mseed,2
1555,2017-11-01 12:14:28.880,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171101 1214 28.880000.mseed,20171101 1214 28.880000.mseed,0
1555,2017-11-01 12:14:29.309,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171101 1214 29.309000.mseed,20171101 1214 29.309000.mseed,0
1556,2017-11-01 12:19:10.883,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171101 1219 10.883000.mseed,20171101 1219 10.883000.mseed,2
1556,2017-11-01 12:19:11.110,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171101 1219 11.110000.mseed,20171101 1219 11.110000.mseed,0
1556,2017-11-01 12:19:11.499,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171101 1219 11.499000.mseed,20171101 1219 11.499000.mseed,0
1556,2017-11-01 12:19:11.664,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171101 1219 11.664000.mseed,20171101 1219 11.664000.mseed,0
1557,2017-11-01 12:22:54.951,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171101 1222 54.951000.mseed,20171101 1222 54.951000.mseed,0
1557,2017-11-01 12:22:54.182,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171101 1222 54.182000.mseed,20171101 1222 54.182000.mseed,0
1557,2017-11-01 12:22:53.984,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171101 1222 53.984000.mseed,20171101 1222 53.984000.mseed,0
1557,2017-11-01 12:22:53.261,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171101 1222 53.261000.mseed,20171101 1222 53.261000.mseed,0
1557,2017-11-01 12:22:53.511,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171101 1222 53.511000.mseed,20171101 1222 53.511000.mseed,0
1558,2017-11-01 12:24:36.629,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171101 1224 36.629000.mseed,20171101 1224 36.629000.mseed,2
1558,2017-11-01 12:24:37.261,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171101 1224 37.261000.mseed,20171101 1224 37.261000.mseed,0
1558,2017-11-01 12:24:37.403,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171101 1224 37.403000.mseed,20171101 1224 37.403000.mseed,0
1558,2017-11-01 12:24:37.698,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171101 1224 37.698000.mseed,20171101 1224 37.698000.mseed,0
1559,2017-11-01 12:25:49.425,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171101 1225 49.425000.mseed,20171101 1225 49.425000.mseed,0
1559,2017-11-01 12:25:49.649,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171101 1225 49.649000.mseed,20171101 1225 49.649000.mseed,0
1559,2017-11-01 12:25:50.020,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171101 1225 50.020000.mseed,20171101 1225 50.020000.mseed,0
1560,2017-11-01 12:30:46.219,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171101 1230 46.219000.mseed,20171101 1230 46.219000.mseed,0
1560,2017-11-01 12:30:45.579,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171101 1230 45.579000.mseed,20171101 1230 45.579000.mseed,0
1560,2017-11-01 12:30:44.503,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171101 1230 44.503000.mseed,20171101 1230 44.503000.mseed,0
1560,2017-11-01 12:30:44.691,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171101 1230 44.691000.mseed,20171101 1230 44.691000.mseed,0
1561,2017-11-01 12:32:59.504,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171101 1232 59.504000.mseed,20171101 1232 59.504000.mseed,2
1561,2017-11-01 12:32:59.899,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171101 1232 59.899000.mseed,20171101 1232 59.899000.mseed,0
1561,2017-11-01 12:32:59.939,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171101 1232 59.939000.mseed,20171101 1232 59.939000.mseed,0
1561,2017-11-01 12:33:00.285,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171101 1233 00.285000.mseed,20171101 1233 00.285000.mseed,0
1562,2017-11-01 12:39:31.126,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171101 1239 31.126000.mseed,20171101 1239 31.126000.mseed,0
1562,2017-11-01 12:39:31.210,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171101 1239 31.210000.mseed,20171101 1239 31.210000.mseed,0
1562,2017-11-01 12:39:31.867,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171101 1239 31.867000.mseed,20171101 1239 31.867000.mseed,0
1562,2017-11-01 12:39:32.866,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171101 1239 32.866000.mseed,20171101 1239 32.866000.mseed,0
1562,2017-11-01 12:39:33.250,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171101 1239 33.250000.mseed,20171101 1239 33.250000.mseed,0
1563,2017-11-01 12:40:34.459,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171101 1240 34.459000.mseed,20171101 1240 34.459000.mseed,0
1563,2017-11-01 12:40:34.455,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171101 1240 34.455000.mseed,20171101 1240 34.455000.mseed,0
1563,2017-11-01 12:40:33.616,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171101 1240 33.616000.mseed,20171101 1240 33.616000.mseed,0
1563,2017-11-01 12:40:33.972,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171101 1240 33.972000.mseed,20171101 1240 33.972000.mseed,0
1563,2017-11-01 12:40:34.284,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171101 1240 34.284000.mseed,20171101 1240 34.284000.mseed,0
1564,2017-11-01 12:43:27.657,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171101 1243 27.657000.mseed,20171101 1243 27.657000.mseed,0
1564,2017-11-01 12:43:27.867,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171101 1243 27.867000.mseed,20171101 1243 27.867000.mseed,0
1565,2017-11-01 12:47:03.774,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171101 1247 03.774000.mseed,20171101 1247 03.774000.mseed,0
1565,2017-11-01 12:47:04.418,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171101 1247 04.418000.mseed,20171101 1247 04.418000.mseed,0
1565,2017-11-01 12:47:04.469,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171101 1247 04.469000.mseed,20171101 1247 04.469000.mseed,0
1565,2017-11-01 12:47:04.849,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171101 1247 04.849000.mseed,20171101 1247 04.849000.mseed,2
1565,2017-11-01 12:47:05.607,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171101 1247 05.607000.mseed,20171101 1247 05.607000.mseed,0
1566,2017-11-01 12:51:52.120,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171101 1251 52.120000.mseed,20171101 1251 52.120000.mseed,0
1566,2017-11-01 12:51:49.309,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171101 1251 49.309000.mseed,20171101 1251 49.309000.mseed,0
1566,2017-11-01 12:51:48.727,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171101 1251 48.727000.mseed,20171101 1251 48.727000.mseed,0
1566,2017-11-01 12:51:48.409,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171101 1251 48.409000.mseed,20171101 1251 48.409000.mseed,2
1566,2017-11-01 12:51:48.857,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171101 1251 48.857000.mseed,20171101 1251 48.857000.mseed,0
1567,2017-11-01 12:53:08.577,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171101 1253 08.577000.mseed,20171101 1253 08.577000.mseed,0
1567,2017-11-01 12:53:09.152,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171101 1253 09.152000.mseed,20171101 1253 09.152000.mseed,2
1567,2017-11-01 12:53:09.494,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171101 1253 09.494000.mseed,20171101 1253 09.494000.mseed,0
1567,2017-11-01 12:53:10.683,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171101 1253 10.683000.mseed,20171101 1253 10.683000.mseed,2
1567,2017-11-01 12:53:10.969,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171101 1253 10.969000.mseed,20171101 1253 10.969000.mseed,0
1568,2017-11-01 12:54:36.726,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171101 1254 36.726000.mseed,20171101 1254 36.726000.mseed,0
1568,2017-11-01 12:54:36.104,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171101 1254 36.104000.mseed,20171101 1254 36.104000.mseed,0
1568,2017-11-01 12:54:35.349,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171101 1254 35.349000.mseed,20171101 1254 35.349000.mseed,2
1568,2017-11-01 12:54:35.810,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171101 1254 35.810000.mseed,20171101 1254 35.810000.mseed,0
1568,2017-11-01 12:54:36.021,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171101 1254 36.021000.mseed,20171101 1254 36.021000.mseed,0
1569,2017-11-01 13:13:33.616,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171101 1313 33.616000.mseed,20171101 1313 33.616000.mseed,0
1569,2017-11-01 13:13:33.786,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171101 1313 33.786000.mseed,20171101 1313 33.786000.mseed,0
1570,2017-11-01 13:22:59.067,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171101 1322 59.067000.mseed,20171101 1322 59.067000.mseed,0
1570,2017-11-01 13:22:59.610,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171101 1322 59.610000.mseed,20171101 1322 59.610000.mseed,0
1570,2017-11-01 13:22:59.712,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171101 1322 59.712000.mseed,20171101 1322 59.712000.mseed,0
1570,2017-11-01 13:22:59.820,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171101 1322 59.820000.mseed,20171101 1322 59.820000.mseed,0
1570,2017-11-01 13:22:59.910,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171101 1322 59.910000.mseed,20171101 1322 59.910000.mseed,0
1571,2017-11-01 13:26:24.838,REND,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\REND\20171101 1326 24.838000.mseed,20171101 1326 24.838000.mseed,0
1571,2017-11-01 13:26:23.519,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171101 1326 23.519000.mseed,20171101 1326 23.519000.mseed,0
1571,2017-11-01 13:26:23.519,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171101 1326 23.519000.mseed,20171101 1326 23.519000.mseed,0
1571,2017-11-01 13:26:22.499,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171101 1326 22.499000.mseed,20171101 1326 22.499000.mseed,0
1571,2017-11-01 13:26:22.707,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171101 1326 22.707000.mseed,20171101 1326 22.707000.mseed,0
1571,2017-11-01 13:26:23.168,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171101 1326 23.168000.mseed,20171101 1326 23.168000.mseed,0
1572,2017-11-01 13:35:26.202,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171101 1335 26.202000.mseed,20171101 1335 26.202000.mseed,0
1572,2017-11-01 13:35:25.451,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171101 1335 25.451000.mseed,20171101 1335 25.451000.mseed,0
